time,Open,High,Low,Close,Volume
2024-10-10 15:00:00+00:00,60522.71,60750.06,60370.2,60730.19,470.20817101
2024-10-10 16:00:00+00:00,60727.81,60971.83,60186.0,60225.51,494.43417505
2024-10-10 17:00:00+00:00,60225.79,60398.93,59477.72,59525.95,1497.83271777
2024-10-10 18:00:00+00:00,59525.95,59526.74,58863.9,59414.25,1679.56844136
2024-10-10 19:00:00+00:00,59414.25,59716.02,59282.51,59670.0,1356.42943517
2024-10-10 20:00:00+00:00,59670.0,59959.27,59519.03,59731.03,468.17539344
2024-10-10 21:00:00+00:00,59731.04,60133.38,59625.88,60133.38,277.77716775
2024-10-10 22:00:00+00:00,60133.37,60198.26,59878.39,60091.96,359.69762472
2024-10-10 23:00:00+00:00,60091.96,60283.96,60091.96,60279.53,169.70128998
2024-10-11 00:00:00+00:00,60279.53,60325.99,60108.61,60140.0,163.50523756
2024-10-11 01:00:00+00:00,60139.99,60710.96,60029.98,60522.17,342.02101172
2024-10-11 02:00:00+00:00,60522.17,60594.6,60318.53,60495.57,238.45844252
2024-10-11 03:00:00+00:00,60495.57,60654.96,60495.57,60560.57,225.40524217
2024-10-11 04:00:00+00:00,60560.56,60675.66,60523.85,60657.26,183.09695305
2024-10-11 05:00:00+00:00,60657.25,60722.61,60544.52,60551.99,143.68454056
2024-10-11 06:00:00+00:00,60548.94,60880.91,60548.69,60754.39,226.84764364
2024-10-11 07:00:00+00:00,60750.39,60874.56,60609.0,60624.69,209.66447496
2024-10-11 08:00:00+00:00,60624.69,60764.14,60607.19,60620.03,137.97632941
2024-10-11 09:00:00+00:00,60621.18,61069.81,60604.67,61038.52,251.60802855
2024-10-11 10:00:00+00:00,61040.41,61207.33,60959.11,61111.37,246.22938904
2024-10-11 11:00:00+00:00,61111.03,61226.57,61028.35,61135.59,166.30352287
2024-10-11 12:00:00+00:00,61134.85,61443.99,61083.66,61346.09,355.08166549
2024-10-11 13:00:00+00:00,61346.1,61836.82,61173.07,61650.36,805.50789814
2024-10-11 14:00:00+00:00,61652.21,61929.61,61606.02,61731.59,954.80210205
2024-10-11 15:00:00+00:00,61732.65,62442.95,61728.31,62263.45,1031.45601797
2024-10-11 16:00:00+00:00,62254.3,62453.3,62116.6,62263.96,1006.56539406
2024-10-11 17:00:00+00:00,62263.96,62947.99,62159.29,62916.76,1186.49333843
2024-10-11 18:00:00+00:00,62915.28,62993.86,62701.72,62927.48,797.30472731
2024-10-11 19:00:00+00:00,62929.02,63416.7,62815.93,63094.66,1583.87517625
2024-10-11 20:00:00+00:00,63089.11,63089.11,62915.03,62991.85,478.66919233
2024-10-11 21:00:00+00:00,62991.85,63173.61,62800.0,62844.06,242.33479279
2024-10-11 22:00:00+00:00,62843.23,62914.86,62360.36,62438.91,308.0317546
2024-10-11 23:00:00+00:00,62436.98,62663.75,62329.83,62518.75,170.06717793
2024-10-12 00:00:00+00:00,62518.75,62908.76,62469.89,62819.13,286.65358684
2024-10-12 01:00:00+00:00,62819.13,63063.58,62666.89,62715.08,179.07013217
2024-10-12 02:00:00+00:00,62716.18,62744.9,62500.01,62534.29,77.00605004
2024-10-12 03:00:00+00:00,62539.94,62615.0,62464.15,62545.18,66.8342362
2024-10-12 04:00:00+00:00,62545.18,62725.32,62543.54,62567.51,117.00685097
2024-10-12 05:00:00+00:00,62566.16,62788.16,62554.39,62755.72,50.92637481
2024-10-12 06:00:00+00:00,62757.25,62766.12,62643.37,62661.03,79.68563265
2024-10-12 07:00:00+00:00,62661.04,62754.9,62620.39,62740.57,65.15852195
2024-10-12 08:00:00+00:00,62740.56,62755.39,62668.78,62700.07,67.13007347
2024-10-12 09:00:00+00:00,62700.05,62825.04,62650.0,62824.52,31.73184825
2024-10-12 10:00:00+00:00,62824.52,63025.82,62784.24,63017.53,105.82999976
2024-10-12 11:00:00+00:00,63017.53,63242.32,62889.89,62920.03,132.45201984
2024-10-12 12:00:00+00:00,62920.02,63056.22,62803.47,63036.71,208.10683132
2024-10-12 13:00:00+00:00,63036.71,63146.49,62953.87,63060.63,369.71435377
2024-10-12 14:00:00+00:00,63060.63,63422.88,63000.01,63224.99,505.77531574
2024-10-12 15:00:00+00:00,63224.99,63474.25,63044.99,63153.77,368.2862224
2024-10-12 16:00:00+00:00,63152.51,63385.0,63055.53,63061.13,408.83172618
2024-10-12 17:00:00+00:00,63056.55,63266.38,63045.29,63091.87,260.10764773
2024-10-12 18:00:00+00:00,63091.88,63179.55,62921.33,62932.85,237.37366504
2024-10-12 19:00:00+00:00,62929.59,63072.66,62895.03,62989.09,59.48313128
2024-10-12 20:00:00+00:00,62989.09,63103.02,62982.5,63029.24,67.73528166
2024-10-12 21:00:00+00:00,63025.11,63213.65,63025.09,63203.0,72.01630417
2024-10-12 22:00:00+00:00,63204.21,63310.48,63119.62,63273.87,75.97600415
2024-10-12 23:00:00+00:00,63273.86,63354.42,63148.36,63187.47,51.01467955
2024-10-13 00:00:00+00:00,63183.08,63270.18,63036.89,63164.56,89.36644563
2024-10-13 01:00:00+00:00,63163.78,63171.87,62803.7,62862.03,145.82119761
2024-10-13 02:00:00+00:00,62861.7,62908.45,62678.75,62857.14,85.39737208
2024-10-13 03:00:00+00:00,62853.55,62883.88,62636.59,62701.21,52.08525614
2024-10-13 04:00:00+00:00,62693.32,62856.94,62685.72,62803.28,45.71103694
2024-10-13 05:00:00+00:00,62803.26,62953.96,62794.11,62837.81,31.30266292
2024-10-13 06:00:00+00:00,62834.57,62979.38,62834.56,62848.78,24.99472566
2024-10-13 07:00:00+00:00,62848.77,62897.86,62704.6,62835.03,37.85405376
2024-10-13 08:00:00+00:00,62827.59,62943.08,62771.79,62793.67,39.16578283
2024-10-13 09:00:00+00:00,62786.21,62856.69,62744.46,62812.87,27.63946399
2024-10-13 10:00:00+00:00,62810.65,62815.51,62667.58,62683.67,23.48124352
2024-10-13 11:00:00+00:00,62683.56,62772.88,62500.0,62540.53,88.85949659
2024-10-13 12:00:00+00:00,62528.4,62710.29,62523.1,62647.4,50.33215079
2024-10-13 13:00:00+00:00,62653.32,62804.86,62596.1,62638.35,63.90806363
2024-10-13 14:00:00+00:00,62637.68,62637.68,62181.75,62236.9,218.78587706
2024-10-13 15:00:00+00:00,62230.63,62333.99,62033.0,62211.92,171.11165067
2024-10-13 16:00:00+00:00,62208.01,62706.41,62149.02,62610.21,212.67596721
2024-10-13 17:00:00+00:00,62610.21,62864.18,62399.9,62500.65,129.81224767
2024-10-13 18:00:00+00:00,62500.64,62609.99,62290.77,62397.44,127.8447356
2024-10-13 19:00:00+00:00,62396.89,62727.38,62396.89,62717.52,94.91544807
2024-10-13 20:00:00+00:00,62718.0,62748.71,62579.03,62748.71,90.64352161
2024-10-13 21:00:00+00:00,62744.47,63003.97,62651.47,62863.51,165.19772748
2024-10-13 22:00:00+00:00,62861.27,63106.69,62700.01,62815.67,152.08939869
2024-10-13 23:00:00+00:00,62812.08,62878.23,62600.38,62845.3,88.61908042
2024-10-14 00:00:00+00:00,62847.89,62874.8,62426.67,62490.81,102.6371273
2024-10-14 01:00:00+00:00,62492.78,62803.72,62482.18,62600.58,74.59249649
2024-10-14 02:00:00+00:00,62600.58,62613.98,62448.77,62590.51,69.79371296
2024-10-14 03:00:00+00:00,62590.27,64348.0,62588.11,64264.0,844.91538112
2024-10-14 04:00:00+00:00,64264.0,64494.28,64052.23,64112.2,432.4715443
2024-10-14 05:00:00+00:00,64112.2,64133.11,63736.66,63901.23,250.79138669
2024-10-14 06:00:00+00:00,63900.14,64187.18,63760.23,64049.6,235.53201635
2024-10-14 07:00:00+00:00,64051.05,64646.0,63991.14,64568.16,490.59333162
2024-10-14 08:00:00+00:00,64579.99,64819.34,64334.86,64382.65,303.52226354
2024-10-14 09:00:00+00:00,64382.66,64854.2,64287.18,64779.19,326.87268822
2024-10-14 10:00:00+00:00,64779.2,64965.24,64665.28,64811.55,300.24547335
2024-10-14 11:00:00+00:00,64811.54,65105.01,64748.47,64875.85,359.99575189
2024-10-14 12:00:00+00:00,64872.55,64982.82,64702.66,64844.76,705.87173612
2024-10-14 13:00:00+00:00,64844.76,65286.17,64628.96,65121.79,1180.60124602
2024-10-14 14:00:00+00:00,65121.79,66296.0,65086.9,65893.74,2528.77712685
2024-10-14 15:00:00+00:00,65893.75,66110.0,65805.21,65856.72,1112.71376661
2024-10-14 16:00:00+00:00,65856.72,66008.15,65589.88,65668.67,869.3799408
2024-10-14 17:00:00+00:00,65668.67,65834.17,65507.53,65607.44,497.14901116
2024-10-14 18:00:00+00:00,65607.45,65948.04,65540.0,65746.65,600.11618928
2024-10-14 19:00:00+00:00,65745.53,66062.55,65691.27,65914.86,882.82913836
2024-10-14 20:00:00+00:00,65920.83,66050.16,65795.48,65918.18,343.01107153
2024-10-14 21:00:00+00:00,65918.18,65999.11,65717.83,65776.81,269.35453153
2024-10-14 22:00:00+00:00,65776.81,66500.0,65760.01,66445.13,503.97578648
2024-10-14 23:00:00+00:00,66445.11,66500.0,66013.0,66065.65,352.96834699
2024-10-15 00:00:00+00:00,66065.64,66317.38,65834.48,65913.59,304.83710913
2024-10-15 01:00:00+00:00,65913.59,66002.09,65727.31,65846.69,207.29265932
2024-10-15 02:00:00+00:00,65842.32,65910.29,65671.67,65729.58,133.82227463
2024-10-15 03:00:00+00:00,65726.37,65733.4,65291.28,65368.58,175.90893954
2024-10-15 04:00:00+00:00,65368.47,65664.4,65281.15,65562.68,119.15990198
2024-10-15 05:00:00+00:00,65565.99,65578.64,65186.29,65333.85,151.40332685
2024-10-15 06:00:00+00:00,65331.21,65581.42,65250.0,65523.99,162.10047115
2024-10-15 07:00:00+00:00,65524.19,65809.57,65514.45,65619.73,148.82674541
2024-10-15 08:00:00+00:00,65619.73,65818.59,65583.46,65729.57,277.54843423
2024-10-15 09:00:00+00:00,65729.56,65747.92,65562.88,65605.62,133.98075787
2024-10-15 10:00:00+00:00,65605.63,65726.97,65548.07,65656.86,179.90166889
2024-10-15 11:00:00+00:00,65658.95,65700.0,65255.91,65378.21,318.99093833
2024-10-15 12:00:00+00:00,65383.02,65946.71,65361.1,65787.31,712.13654435
2024-10-15 13:00:00+00:00,65781.42,67744.71,65758.79,67651.84,2137.51824507
2024-10-15 14:00:00+00:00,67651.83,67944.76,65138.44,65364.45,2770.93344764
2024-10-15 15:00:00+00:00,65364.45,66271.12,64778.44,65993.4,1559.88369138
2024-10-15 16:00:00+00:00,65995.78,67208.49,65962.64,66853.99,1401.09625238
2024-10-15 17:00:00+00:00,66853.99,67064.86,66486.47,66802.52,873.46822081
2024-10-15 18:00:00+00:00,66802.52,67383.76,66743.14,66885.69,1111.01004234
2024-10-15 19:00:00+00:00,66885.56,67049.69,66500.0,66975.69,1617.78235602
2024-10-15 20:00:00+00:00,66981.85,67018.3,66389.23,66456.17,506.63169973
2024-10-15 21:00:00+00:00,66453.15,66605.01,66108.01,66415.62,457.77348852
2024-10-15 22:00:00+00:00,66414.42,66987.35,66389.77,66737.11,404.15609415
2024-10-15 23:00:00+00:00,66736.93,67144.53,66658.6,67056.6,457.8486037
2024-10-16 00:00:00+00:00,67056.62,67129.35,66753.8,66871.38,347.91543091
2024-10-16 01:00:00+00:00,66874.5,67489.48,66743.0,67365.85,504.688772
2024-10-16 02:00:00+00:00,67367.02,67560.76,67216.83,67270.27,388.79804784
2024-10-16 03:00:00+00:00,67270.27,67285.1,67064.79,67085.86,240.67541119
2024-10-16 04:00:00+00:00,67081.06,67238.65,66877.26,66989.0,230.86492526
2024-10-16 05:00:00+00:00,66989.0,67355.78,66917.41,67211.54,257.61735663
2024-10-16 06:00:00+00:00,67214.82,67306.48,66957.23,67045.58,213.26093498
2024-10-16 07:00:00+00:00,67040.64,67040.64,66769.86,66967.75,361.83662413
2024-10-16 08:00:00+00:00,66967.76,67264.18,66904.6,67121.39,348.86132334
2024-10-16 09:00:00+00:00,67121.39,67467.9,67055.67,67414.96,542.11112564
2024-10-16 10:00:00+00:00,67414.97,67799.99,67312.1,67729.78,529.05105744
2024-10-16 11:00:00+00:00,67727.43,68399.0,67590.4,67880.2,1138.1526808
2024-10-16 12:00:00+00:00,67883.35,68052.44,67640.73,67825.25,608.21036746
2024-10-16 13:00:00+00:00,67825.25,67966.86,67106.2,67373.94,1174.58608451
2024-10-16 14:00:00+00:00,67373.93,68300.0,67323.39,67663.83,1358.1508654
2024-10-16 15:00:00+00:00,67667.09,68047.83,67370.73,67748.4,610.26057479
2024-10-16 16:00:00+00:00,67743.23,67925.43,67459.97,67806.37,553.5850742
2024-10-16 17:00:00+00:00,67804.27,68091.8,67665.29,67932.3,647.4968317
2024-10-16 18:00:00+00:00,67932.3,68061.45,67772.51,67817.18,694.15058877
2024-10-16 19:00:00+00:00,67817.17,67959.33,67640.4,67725.74,750.91499058
2024-10-16 20:00:00+00:00,67717.67,67949.99,67610.85,67616.37,280.53792181
2024-10-16 21:00:00+00:00,67616.36,67694.9,67468.11,67555.93,194.31098842
2024-10-16 22:00:00+00:00,67547.87,67856.51,67547.87,67776.19,234.51844137
2024-10-16 23:00:00+00:00,67776.19,67826.32,67593.24,67608.44,255.20049312
2024-10-17 00:00:00+00:00,67608.45,67926.99,67561.68,67693.41,198.47856796
2024-10-17 01:00:00+00:00,67693.41,67891.35,67389.7,67885.81,400.02559788
2024-10-17 02:00:00+00:00,67885.81,67891.52,67383.08,67455.0,286.49754811
2024-10-17 03:00:00+00:00,67455.0,67681.5,67412.72,67582.54,178.86115435
2024-10-17 04:00:00+00:00,67580.16,67580.16,67220.41,67246.04,260.63435648
2024-10-17 05:00:00+00:00,67248.07,67458.26,67231.06,67325.92,194.50972545
2024-10-17 06:00:00+00:00,67325.43,67483.18,67101.32,67146.29,286.68019872
2024-10-17 07:00:00+00:00,67146.29,67290.3,67060.09,67273.76,291.2844399
2024-10-17 08:00:00+00:00,67273.76,67452.79,67160.8,67424.56,199.53547056
2024-10-17 09:00:00+00:00,67424.56,67503.79,67159.92,67170.18,126.48074402
2024-10-17 10:00:00+00:00,67169.07,67276.47,66793.44,67181.37,298.26538398
2024-10-17 11:00:00+00:00,67181.38,67258.82,66783.5,66837.13,218.9261494
2024-10-17 12:00:00+00:00,66837.13,67161.4,66770.0,67143.54,300.75855555
2024-10-17 13:00:00+00:00,67143.53,67341.26,66629.97,66989.86,858.88300613
2024-10-17 14:00:00+00:00,66992.82,67274.78,66664.25,67090.61,1026.59588236
2024-10-17 15:00:00+00:00,67090.32,67657.09,66885.77,67567.62,667.07900295
2024-10-17 16:00:00+00:00,67567.63,67579.59,67092.88,67370.25,293.38060104
2024-10-17 17:00:00+00:00,67370.22,67522.17,67136.63,67273.3,212.50604263
2024-10-17 18:00:00+00:00,67276.87,67291.34,66684.79,66910.18,558.86755212
2024-10-17 19:00:00+00:00,66910.17,67009.56,66754.4,66825.0,421.29227601
2024-10-17 20:00:00+00:00,66825.33,67129.33,66799.92,66920.5,202.24720254
2024-10-17 21:00:00+00:00,66920.51,67112.14,66905.06,67063.91,128.9020709
2024-10-17 22:00:00+00:00,67063.91,67450.0,67063.91,67417.83,131.07389155
2024-10-17 23:00:00+00:00,67417.83,67450.0,67262.13,67402.33,170.46097226
2024-10-18 00:00:00+00:00,67399.86,67449.4,67149.24,67189.33,190.04319032
2024-10-18 01:00:00+00:00,67188.07,68222.71,67169.25,68058.53,523.47009476
2024-10-18 02:00:00+00:00,68058.53,68111.0,67771.64,68081.88,350.34606111
2024-10-18 03:00:00+00:00,68081.88,68090.0,67490.58,67529.11,338.59995388
2024-10-18 04:00:00+00:00,67529.19,67842.93,67515.06,67711.91,155.57276637
2024-10-18 05:00:00+00:00,67715.58,68039.43,67604.13,67980.35,108.48077586
2024-10-18 06:00:00+00:00,67980.35,68352.83,67894.31,68081.83,328.22966118
2024-10-18 07:00:00+00:00,68080.62,68193.48,67842.54,67945.79,266.25527988
2024-10-18 08:00:00+00:00,67945.8,68033.42,67802.01,67895.46,164.04755165
2024-10-18 09:00:00+00:00,67901.04,68023.99,67732.87,67778.98,201.05454605
2024-10-18 10:00:00+00:00,67778.98,67952.58,67749.15,67852.46,145.28885865
2024-10-18 11:00:00+00:00,67850.03,68019.57,67648.54,67676.26,248.3687477
2024-10-18 12:00:00+00:00,67676.25,67810.2,67615.75,67637.58,271.24781673
2024-10-18 13:00:00+00:00,67637.5,68200.0,67631.02,68189.13,862.93597592
2024-10-18 14:00:00+00:00,68189.13,68598.56,67910.21,68429.13,1792.0767514
2024-10-18 15:00:00+00:00,68429.12,68888.85,68286.83,68735.25,1520.85859201
2024-10-18 16:00:00+00:00,68738.43,68918.92,68355.97,68793.19,838.45606587
2024-10-18 17:00:00+00:00,68793.19,68919.98,68655.51,68722.28,620.77291163
2024-10-18 18:00:00+00:00,68722.27,69000.62,68561.73,68912.24,825.1212708
2024-10-18 19:00:00+00:00,68912.25,68998.33,68564.39,68602.94,1117.26261007
2024-10-18 20:00:00+00:00,68606.2,68692.75,68373.48,68423.62,400.49166397
2024-10-18 21:00:00+00:00,68424.76,68492.46,68226.57,68410.54,184.35571671
2024-10-18 22:00:00+00:00,68410.53,68412.65,68191.87,68199.88,192.47034039
2024-10-18 23:00:00+00:00,68196.08,68471.4,68190.98,68426.11,156.93721652
2024-10-19 00:00:00+00:00,68426.11,68477.97,68285.6,68321.32,115.69164771
2024-10-19 01:00:00+00:00,68321.32,68445.98,68310.11,68322.21,119.05117512
2024-10-19 02:00:00+00:00,68322.21,68465.01,68314.16,68448.59,149.25973389
2024-10-19 03:00:00+00:00,68449.46,68689.29,68421.99,68444.09,131.1733096
2024-10-19 04:00:00+00:00,68444.09,68556.95,68326.04,68330.11,58.74660063
2024-10-19 05:00:00+00:00,68330.11,68430.67,68231.9,68377.54,127.58636516
2024-10-19 06:00:00+00:00,68377.55,68436.14,68312.73,68319.19,54.48768373
2024-10-19 07:00:00+00:00,68318.22,68403.32,68285.86,68342.04,29.06716353
2024-10-19 08:00:00+00:00,68341.79,68467.98,68329.67,68402.82,44.44507828
2024-10-19 09:00:00+00:00,68402.97,68430.33,68328.13,68340.0,28.07262346
2024-10-19 10:00:00+00:00,68340.01,68372.44,68223.06,68232.55,50.69446713
2024-10-19 11:00:00+00:00,68232.55,68294.73,68067.27,68077.57,82.1932469
2024-10-19 12:00:00+00:00,68077.51,68262.88,68071.74,68215.52,78.0217927
2024-10-19 13:00:00+00:00,68215.51,68215.81,68100.05,68110.94,66.43146565
2024-10-19 14:00:00+00:00,68110.94,68350.09,68110.93,68296.01,99.44785235
2024-10-19 15:00:00+00:00,68295.87,68338.0,68150.0,68218.18,91.68487004
2024-10-19 16:00:00+00:00,68222.25,68229.23,68025.58,68033.88,96.74638951
2024-10-19 17:00:00+00:00,68036.38,68142.49,68005.83,68120.16,74.2667161
2024-10-19 18:00:00+00:00,68120.15,68194.48,68088.63,68171.35,53.80040657
2024-10-19 19:00:00+00:00,68171.35,68243.16,68140.0,68178.96,50.41137851
2024-10-19 20:00:00+00:00,68178.96,68270.28,68158.96,68234.65,46.44253351
2024-10-19 21:00:00+00:00,68234.89,68353.63,68200.0,68214.2,78.28127094
2024-10-19 22:00:00+00:00,68212.81,68407.54,68190.5,68316.62,76.46402532
2024-10-19 23:00:00+00:00,68317.53,68414.95,68283.92,68363.73,66.4017912
2024-10-20 00:00:00+00:00,68363.73,68433.8,68198.42,68217.26,63.34477264
2024-10-20 01:00:00+00:00,68217.03,68241.5,68110.9,68137.92,103.33945399
2024-10-20 02:00:00+00:00,68140.37,68218.55,68095.21,68160.88,41.58490428
2024-10-20 03:00:00+00:00,68160.17,68195.18,68083.18,68181.04,72.28763471
2024-10-20 04:00:00+00:00,68179.24,68309.14,68167.41,68224.35,138.4879485
2024-10-20 05:00:00+00:00,68219.36,68282.12,68160.61,68202.69,27.76029038
2024-10-20 06:00:00+00:00,68202.68,68403.35,68153.09,68382.45,32.21809253
2024-10-20 07:00:00+00:00,68382.45,68424.55,68341.62,68361.15,25.11039291
2024-10-20 08:00:00+00:00,68358.95,68490.61,68329.62,68384.3,47.00374303
2024-10-20 09:00:00+00:00,68384.27,68438.83,68334.42,68419.71,19.57249673
2024-10-20 10:00:00+00:00,68423.64,68454.25,68352.74,68355.35,31.27018717
2024-10-20 11:00:00+00:00,68358.16,68446.76,68353.63,68415.6,38.74273926
2024-10-20 12:00:00+00:00,68418.81,68437.99,68240.58,68248.38,56.9971437
2024-10-20 13:00:00+00:00,68252.93,68474.82,68195.01,68449.13,80.75329889
2024-10-20 14:00:00+00:00,68449.62,68750.0,68449.34,68628.06,169.13126705
2024-10-20 15:00:00+00:00,68628.06,68668.85,68335.54,68604.35,93.25245132
2024-10-20 16:00:00+00:00,68604.34,68641.59,68472.02,68482.7,84.54048026
2024-10-20 17:00:00+00:00,68480.29,68597.53,68400.65,68542.01,66.69535227
2024-10-20 18:00:00+00:00,68546.85,68648.36,68540.83,68585.76,84.92915229
2024-10-20 19:00:00+00:00,68585.77,68590.13,68470.49,68491.34,80.75902533
2024-10-20 20:00:00+00:00,68491.85,68888.13,68440.0,68758.47,127.8062362
2024-10-20 21:00:00+00:00,68758.52,68854.12,68636.74,68748.05,140.54976799
2024-10-20 22:00:00+00:00,68752.63,69380.0,68566.5,69119.93,809.66179585
2024-10-20 23:00:00+00:00,69112.73,69179.84,68894.56,69014.86,197.09352127
2024-10-21 00:00:00+00:00,69014.87,69498.0,68941.32,69136.18,345.18281828
2024-10-21 01:00:00+00:00,69137.91,69466.44,69075.0,69187.11,301.8901627
2024-10-21 02:00:00+00:00,69178.55,69243.55,68686.68,68692.78,315.32030593
2024-10-21 03:00:00+00:00,68692.8,68922.47,68572.93,68906.41,252.55051819
2024-10-21 04:00:00+00:00,68906.42,69015.72,68755.31,69003.43,82.16771944
2024-10-21 05:00:00+00:00,69011.88,69158.02,68924.06,68959.42,186.47618777
2024-10-21 06:00:00+00:00,68959.42,69125.55,68610.95,68681.27,184.65992118
2024-10-21 07:00:00+00:00,68676.93,68772.13,68445.01,68481.04,363.56870577
2024-10-21 08:00:00+00:00,68481.09,68635.11,68264.79,68266.39,228.3841219
